register_number,company_name,corp_number,office_type,business_type,valid_period,representative,address_jibun,address_road,phone,ad_phone,register_agency,operation_status
인천연수구-24-0033,행복24시시민대부,,본점,금전대부,2024.07.12~2027.07.11,한수호,인천광역시 연수구 옥련동 431-4 sm프라자 301-B호,"인천광역시 연수구 청량로185번길 37, sm프라자 301-B21호 (옥련동)",010-8769-3814,010-8769-3814,지방자치단체,영업중
2025-대구달서-0001,아이에이치대부,,본점,금전대부,2025.01.08~2028.01.08,임경춘,대구광역시 달서구 송현동 1951,"대구광역시 달서구 앞산순환로39길 9, 103호 (송현동)",010-5964-9899,010-5964-9899,지방자치단체,영업중
2025-대구달서-0002,아이에이치대부중개,,본점,대부중개,2025.01.08~2028.01.08,임경춘,대구광역시 달서구 송현동 1951,"대구광역시 달서구 앞산순환로39길 9, 103호 (송현동)",010-5964-9899,010-5964-9899,지방자치단체,영업중
2025-대구달서-0005,예스대부,,본점,금전대부,2025.01.22~2028.01.22,김민수,대구광역시 달서구 두류동 87-36 성안오피스텔,"대구광역시 달서구 달구벌대로 1834, 성안오피스텔 11층 1106호 (두류동)",010-9942-5115,"010-2559-6644, 010-9612-9933",지방자치단체,영업중
2025-대구달서-0004,KJ대부,,본점,금전대부,2025.01.22~2028.01.22,김재엽,대구광역시 달서구 상인동 1520 상인청구아파트,"대구광역시 달서구 상인로 105, 3층 203호 (상인동, 상인청구아파트)",010-7419-9437,010-7419-9437,지방자치단체,영업중
2025-대구달서-0003,KJ대부중개업,,본점,대부중개,2025.01.22~2028.01.22,김재엽,대구광역시 달서구 상인동 1520 상인청구아파트,"대구광역시 달서구 상인로 105, 3층 203호 (상인동, 상인청구아파트)",010-7419-7437,010-7419-7437,지방자치단체,영업중
2025-대구달서-0006,다잡아 대부,,본점,금전대부,2025.02.19~2028.02.18,육도헌,대구광역시 달서구 이곡동 1213-2,"대구광역시 달서구 달구벌대로251길 11, 1층 118호 (이곡동)",010-5753-9893,010-5753-9893,지방자치단체,영업중
2025-대구달서-0007,다잡아 대부중개,,본점,대부중개,2025.02.19~2028.02.18,육도헌,대구광역시 달서구 이곡동 1213-2,"대구광역시 달서구 달구벌대로251길 11, 118호 (이곡동)",010-5753-9893,010-5753-9893,지방자치단체,영업중
2025-대구달서-0008,예스대부중개,,본점,대부중개,2025.02.25~2028.02.25,김민수,대구광역시 달서구 두류동 87-36 성안오피스텔,"대구광역시 달서구 달구벌대로 1834, 성안오피스텔 11층 1106호 (두류동)",010-5673-8118,"010-3933-9557, 010-7565-0580",지방자치단체,영업중
2025-대구달서-0009,지중해대부,,본점,금전대부,2025.03.14~2028.03.14,김장환,대구광역시 달서구 두류동 489-10,"대구광역시 달서구 달구벌대로 1726, 11층 1101호 (두류동)",010-6362-2006,010-6362-2006,지방자치단체,영업중
2025-대구달서-0010,지중해 대부중개,,본점,대부중개,2025.03.14~2028.03.14,김장환,대구광역시 달서구 두류동 489-10,"대구광역시 달서구 달구벌대로 1726, 11층 1101호 (두류동)",010-6362-2006,010-6362-2006,지방자치단체,영업중
2025-대구달서-0011,경북대환대출대부,,본점,금전대부,2025.04.03~2028.04.03,박영우,대구광역시 달서구 감삼동 61-5,"대구광역시 달서구 달구벌대로 1657, 5층 517호 (감삼동)",010-6467-8678,010-6467-8678,지방자치단체,영업중
2025-대구달성-0001,야호대부,,본점,금전대부,2025.02.13~2028.02.13,김태동,대구광역시 달성군 화원읍 명곡리 138 명곡미래빌4단지,"대구광역시 달성군 화원읍 화암로 88, 명곡미래빌4단지 제상가동 201호",없음,"010-7351-5530, 010-8468-7505",지방자치단체,영업중
2025-대구달성-0002,(주)대부로텍,170111-0730756,본점,금전대부,2025.03.05~2028.03.05,이서현,대구광역시 달성군 다사읍 세천리 1702-9,"대구광역시 달성군 다사읍 세천남로2길 8-16, 1층",없음,010-7289-5236,지방자치단체,영업중
2024-대구동구-0046,위더스대부중개,,본점,대부중개,2025.01.02~2028.01.02,한상현,대구광역시 동구 신암동 174-20,"대구광역시 동구 아양로2길 1, 3층 (신암동)",010-8263-2082,"010-8263-2082, 010-7990-6426",지방자치단체,영업중
2025-대구동구-0003,해결대부,,본점,금전대부,2025.01.07~2028.01.07,최성욱,대구광역시 동구 신암동 597-1 삼아아파트,"대구광역시 동구 아양로9길 10, 삼아아파트 평화시장 상가내 30호 (신암동)",010-4681-0015,"010-4681-0015, 010-5725-3505",지방자치단체,영업중
2025-대구동구-0001,우리금융대부,,본점,금전대부,2025.01.07~2028.01.07,김근호,대구광역시 동구 서호동 227-1,"대구광역시 동구 안심로50길 22-1, 3층 (서호동)",010-5663-2871,"010-5663-2871, 010-5050-9185",지방자치단체,영업중
2025-대구동구-0002,우리금융대부중개,,본점,대부중개,2025.01.07~2028.01.07,김근호,대구광역시 동구 서호동 227-1,"대구광역시 동구 안심로50길 22-1, 3층 (서호동)",010-8585-2467,"010-8585-2467, 010-3704-8811",지방자치단체,영업중
2025-대구동구-0005,바로바로금융대부,,본점,금전대부,2025.01.08~2028.01.08,금승원,대구광역시 동구 봉무동 261,"대구광역시 동구 팔공로 336, 284호 (봉무동)",010-5643-0102,010-5643-0102,지방자치단체,영업중
2025-대구동구-0006,로엠대부중개,,본점,대부중개,2025.01.08~2028.01.08,금승원,대구광역시 동구 봉무동 261,"대구광역시 동구 팔공로 336, 285호 (봉무동)",010-5608-6070,010-5608-6070,지방자치단체,영업중
2025-대구동구-0007,유엔케이대부,,본점,금전대부,2025.01.08~2028.01.08,채광호,대구광역시 동구 봉무동 261,"대구광역시 동구 팔공로 336, 282호 (봉무동)",010-5932-3674,010-5932-3674,지방자치단체,영업중
2025-대구동구-0008,제이엔제이대부중개,,본점,대부중개,2025.01.08~2028.01.08,채광호,대구광역시 동구 봉무동 261,"대구광역시 동구 팔공로 336, 283호 (봉무동)",010-5631-8129,010-5631-8129,지방자치단체,영업중
2025-대구동구-0009,씨엠에스대부,,본점,금전대부,2025.01.08~2028.01.08,김성찬,대구광역시 동구 봉무동 261,"대구광역시 동구 팔공로 336, 287호 (봉무동)",010-5631-8529,010-5631-8529,지방자치단체,영업중
2025-대구동구-0010,엘엠대부중개,,본점,대부중개,2025.01.08~2028.01.08,김성찬,대구광역시 동구 봉무동 261,"대구광역시 동구 팔공로 336, 286호 (봉무동)",010-6593-1754,010-6593-1754,지방자치단체,영업중
2025-대구동구-0011,주식회사 두영파이낸스대부,170111-0954314,본점,금전대부,2025.01.09~2028.01.09,"이선웅,조준우",대구광역시 동구 도동 289-4,대구광역시 동구 도평로43길 21-2 (도동),053-269-1777,010-7182-6573,지방자치단체,영업중
2025-대구동구-0012,주식회사 두영파이낸스 대부,170111-0954314,지점,대부중개,2025.01.09~2028.01.09,"이선웅,조준우",대구광역시 동구 도동 289-4,대구광역시 동구 도평로43길 21-2 (도동),053-269-1777,010-7182-6573,지방자치단체,영업중
2025-대구동구-0013,대박대박대부,,본점,금전대부,2025.01.16~2028.01.16,박진성,대구광역시 동구 신암동 285-20,"대구광역시 동구 신암남로23길 58, 1층 (신암동)",010-5784-4882,010-5784-4882,지방자치단체,영업중
2025-대구동구-0014,믿음캐쉬대부중개,,본점,대부중개,2025.02.04~2028.02.04,김보성,대구광역시 동구 효목동 273-13,"대구광역시 동구 효신로16길 5, 202호 (효목동)",010-4115-6699,010-4115-6699,지방자치단체,영업중
2025-대구동구-0015,DO파이낸스대부,,본점,금전대부,2025.02.07~2028.02.07,최규호,대구광역시 동구 검사동 756-320,"대구광역시 동구 방촌로 46-3, 201호 (검사동)",010-9898-7000,"010-9898-7000, 010-9054-5599, 010-9071-4499",지방자치단체,영업중
2025-대구동구-0016,명문대부,,본점,금전대부,2025.02.11~2028.02.11,이창훈,대구광역시 동구 신서동 1188 대구혁신도시 비젼스퀘어2,"대구광역시 동구 이노밸리로 322, 대구혁신도시 비젼스퀘어2 409 A07호 (신서동)",010-5933-8090,010-5933-8090,지방자치단체,영업중
2025-대구동구-0017,명문대부중개,,본점,대부중개,2025.02.11~2028.02.11,이창훈,대구광역시 동구 신서동 1188 대구혁신도시 비젼스퀘어2,"대구광역시 동구 이노밸리로 322, 대구혁신도시 비젼스퀘어2 409호 A07호 (신서동)",010-5933-8090,010-5933-8090,지방자치단체,영업중
2025-대구동구-2018,참조은대부,,본점,금전대부,2025.03.18~2028.03.18,김준현,대구광역시 동구 신서동 521-39 제이에스의류관` 에이동 103호,"대구광역시 동구 안심로 389-3, 제이에스의류관 에이동 103호 (신서동)",053-963-0930,"1551-5818, 053-963-0311, 053-963-3332",지방자치단체,영업중
2025-대구동구-2019,참조은대부중개,,본점,대부중개,2025.03.18~2028.03.18,김준현,대구광역시 동구 신서동 521-39 제이에스의류관 에이동 103호,"대구광역시 동구 안심로 389-3, 제이에스의류관 에이동 103호 (신서동)",053-963-0930,"1551-5818, 053-963-0311, 053-963-3332",지방자치단체,영업중
2025-대구북구-0001(대부),서한파이낸셜대부,,본점,금전대부,2025.01.02~2028.01.02,김선희,대구광역시 북구 산격동 1382-80,"대구광역시 북구 대현로9길 58, 라온비즈니스센터 215호 (산격동)",010-2767-4478,010-2767-4478,지방자치단체,영업중
2025-대구북구-0002(대부중개),지금바로대부중개,,본점,대부중개,2025.01.02~2028.01.02,김선희,대구광역시 북구 산격동 1382-80,"대구광역시 북구 대현로9길 58, 라온비즈니스센터 215호 (산격동)",010-9662-5363,010-9662-5363,지방자치단체,영업중
2025-대구북구-0003(대부),온누리 대부,,본점,금전대부,2025.01.02~2028.01.02,이광운,대구광역시 북구 칠성동2가 381-6,"대구광역시 북구 중앙대로 550-14, 200-1호 (칠성동2가)",010-7200-2900,010-6325-3448,지방자치단체,영업중
2025-대구북구-0004(대부),성공대부,,본점,금전대부,2025.01.06~2028.01.06,김성광,대구광역시 북구 칠성동2가 381-6,"대구광역시 북구 중앙대로 550-14, 113호 (칠성동2가)",010-9591-3773,010-9591-3773,지방자치단체,영업중
2025-대구북구-0005(대부중개),성공대부중개,,본점,대부중개,2025.01.06~2028.01.06,김성광,대구광역시 북구 칠성동2가 381-6,"대구광역시 북구 중앙대로 550-14, 113호 (칠성동2가)",010-9591-3773,010-9591-3773,지방자치단체,영업중
2025-대구북구-0006(대부),대박대부,,본점,금전대부,2025.01.06~2028.01.06,박혁,대구광역시 북구 칠성동2가 381-6,"대구광역시 북구 중앙대로 550-14, 203호 (칠성동2가)",010-4373-2112,010-4373-2112,지방자치단체,영업중
2025-대구북구-0007(대부),LH파이낸셜대부,,본점,금전대부,2025.01.07~2028.01.07,조은성,대구광역시 북구 산격동 1382-80,"대구광역시 북구 대현로9길 58, 라온비즈니스센터 615호 (산격동)",010-9556-5758,010-9556-5758,지방자치단체,영업중
2025-대구북구-0008(대부중개),부영파이낸셜대부중개,,본점,대부중개,2025.01.07~2028.01.07,조은성,대구광역시 북구 산격동 1382-80,"대구광역시 북구 대현로9길 58, 라온비즈니스센터 615호 (산격동)",010-6748-8283,010-6748-8283,지방자치단체,영업중
2025-대구북구-0009(대부),속전속결대부,,본점,금전대부,2025.01.08~2028.01.08,윤대현,대구광역시 북구 산격동 1382-80,"대구광역시 북구 대현로9길 58, 524호 (산격동)",010-9085-6846,010-9085-6846,지방자치단체,영업중
2025-대구북구-0010(대부중개),속전속결대부중개,,본점,대부중개,2025.01.08~2028.01.08,윤대현,대구광역시 북구 산격동 1382-80,"대구광역시 북구 대현로9길 58, 524호 (산격동)",010-9085-6846,010-9085-6846,지방자치단체,영업중
2025-대구북구-0011(대부),바론대부,,본점,금전대부,2024.12.17~2027.12.16,한승현,대구광역시 북구 산격동 1382-80,"대구광역시 북구 대현로9길 58, 라온비즈니스센터 617호 (산격동)",010-4183-9459,010-4183-9459,지방자치단체,영업중
2025-대구북구-0012(대부중개),대출명당대부중개,,본점,대부중개,2024.03.14~2027.03.14,우연정,대구광역시 북구 연경동 962-3,"대구광역시 북구 연경지묘로 2, 1동 4층 405-p156호 (연경동)",010-4444-6337,010-4444-6337,지방자치단체,영업중
2025-대구북구-0013(대부),가자파이낸스대부,,본점,금전대부,2025.02.03~2028.02.03,곽도영,대구광역시 북구 산격동 1382-80,"대구광역시 북구 대현로9길 58, 라온비즈니스센터 217호 (산격동)",010-4888-2928,010-4888-2928,지방자치단체,영업중
2025-대구북구-0014(대부),24시전진대부,,본점,금전대부,2025.02.06~2028.02.06,정진영,대구광역시 북구 구암동 693,"대구광역시 북구 태암남로11길 18, 2층 A040 (구암동)",010-4977-9955,010-4977-9955,지방자치단체,영업중
2025-대구북구-0015(대부),24시태백신속대부,,본점,금전대부,2025.02.06~2028.02.06,신진영,대구광역시 북구 구암동 693,"대구광역시 북구 태암남로11길 18, 2층 A041 (구암동)",010-2032-9933,010-2032-9933,지방자치단체,영업중
2025-대구북구-0016(대부),24시소나무대부,,본점,금전대부,2025.02.10~2028.02.10,김민정,대구광역시 북구 구암동 693,"대구광역시 북구 태암남로11길 18, 2층 A042호 (구암동)",010-6427-5533,010-6427-5533,지방자치단체,영업중
2025-대구북구-0017(대부중개),24시소나무대부중개,,본점,대부중개,2025.02.10~2028.02.10,김민정,대구광역시 북구 구암동 693,"대구광역시 북구 태암남로11길 18, 2층 A042호 (구암동)",010-6427-5533,010-6427-5533,지방자치단체,영업중
2025-대구북구-0018(대부),엔젤대부,,본점,금전대부,2025.01.21~2028.01.20,허경록,대구광역시 북구 산격동 1382-80,"대구광역시 북구 대현로9길 58, 라온비즈니스센터 509호 (산격동)",010-3312-4733,"010-3312-4733, 010-3324-9944, 010-3462-9944",지방자치단체,영업중
2025-대구북구-0019(대부),신신엠앤씨대부 주식회사,,본점,금전대부,2025.02.14~2028.02.14,황상필,대구광역시 북구 침산동 1656-7 신신빌딩,"대구광역시 북구 침산남로9길 20, 신신빌딩 3층 (침산동)",1688-2298,,지방자치단체,영업중
2025-대구북구-0020(대부중개),신신엠앤씨대부 주식회사,,본점,대부중개,2025.02.14~2028.02.14,황상필,대구광역시 북구 침산동 1656-7 신신빌딩,"대구광역시 북구 침산남로9길 20, 신신빌딩 3층 (침산동)",1688-2298,,지방자치단체,영업중
2025-대구북구-0021(대부),니즈대부,,본점,금전대부,2023.05.17~2026.05.17,허준성,대구광역시 북구 칠성동2가 381-6,"대구광역시 북구 중앙대로 550-14, 216호 (칠성동2가)",010-3606-5349,010-3606-5349,지방자치단체,영업중
2025-대구북구-0022(대부중개),니즈대부중개,,본점,대부중개,2023.05.17~2026.05.17,허준성,대구광역시 북구 칠성동2가 381-6,"대구광역시 북구 중앙대로 550-14, 216호 (칠성동2가)",010-3606-5349,010-3606-5349,지방자치단체,영업중
